,feature,label
4577,G_508_5,1.0
4578,G_508_6,0.0
4579,G_508_7,0.0
4580,G_508_8,0.0
4581,G_509_0,0.0
4582,G_509_1,0.0
4583,G_509_2,0.0
4584,G_509_3,0.0
4585,G_509_4,0.0
4586,G_509_5,0.0
4587,G_509_6,0.0
4588,G_509_7,0.0
4589,G_509_8,0.0
4590,G_510_0,0.0
4591,G_510_1,0.0
4592,G_510_2,0.0
4593,G_510_3,0.0
4594,G_510_4,1.0
4595,G_510_5,0.0
4596,G_510_6,0.0
4597,G_510_7,0.0
4598,G_510_8,0.0
4599,G_511_0,0.0
4600,G_511_1,0.0
4601,G_511_2,0.0
4602,G_511_3,0.0
4603,G_511_4,-0.0
4604,G_511_5,-0.0
4605,G_511_6,-0.0
4606,G_511_7,0.0
4607,G_511_8,-0.0
4608,G_512_0,0.0
4609,G_512_1,0.0
4610,G_512_2,0.0
4611,G_512_3,0.0
4612,G_512_4,0.0
4613,G_512_5,0.0
4614,G_512_6,0.0
4615,G_512_7,0.0
4616,G_512_8,1.0
4617,G_513_0,-0.0
4618,G_513_1,-0.0
4619,G_513_2,-0.0
4620,G_513_3,-0.0
4621,G_513_4,-0.0
4622,G_513_5,-0.0
4623,G_513_6,-0.0
4624,G_513_7,-0.0
4625,G_513_8,-0.0
4626,G_514_0,-0.0
4627,G_514_1,-0.0
4628,G_514_2,-0.0
4629,G_514_3,-0.0
4630,G_514_4,-0.0
4631,G_514_5,1.0
4632,G_514_6,0.0
4633,G_514_7,-0.0
4634,G_514_8,-0.0
4635,G_515_0,0.0
4636,G_515_1,0.0
4637,G_515_2,0.0
4638,G_515_3,-0.0
4639,G_515_4,-0.0
4640,G_515_5,0.0
4641,G_515_6,0.0
4642,G_515_7,0.0
4643,G_515_8,-0.0
4644,G_516_0,0.0
4645,G_516_1,0.0
4646,G_516_2,0.0
4647,G_516_3,-0.0
4648,G_516_4,-0.0
4649,G_516_5,0.0
4650,G_516_6,0.0
4651,G_516_7,0.0
4652,G_516_8,1.0
4653,G_517_0,0.0
4654,G_517_1,0.0
4655,G_517_2,0.0
4656,G_517_3,-0.0
4657,G_517_4,-0.0
4658,G_517_5,-0.0
4659,G_517_6,0.0
4660,G_517_7,0.0
4661,G_517_8,-0.0
4662,G_518_0,0.0
4663,G_518_1,0.0
4664,G_518_2,0.0
4665,G_518_3,0.0
4666,G_518_4,0.0
4667,G_518_5,0.0
4668,G_518_6,0.0
4669,G_518_7,0.0
4670,G_518_8,0.0
4671,G_519_0,0.0
4672,G_519_1,0.0
4673,G_519_2,0.0
4674,G_519_3,1.0
4675,G_519_4,0.0
4676,G_519_5,0.0
4677,G_519_6,0.0
4678,G_519_7,0.0
4679,G_519_8,0.0
4680,G_520_0,0.0
4681,G_520_1,0.0
4682,G_520_2,0.0
4683,G_520_3,0.0
4684,G_520_4,0.0
4685,G_520_5,0.0
4686,G_520_6,0.0
4687,G_520_7,0.0
4688,G_520_8,0.0
4689,G_521_0,0.0
4690,G_521_1,0.0
4691,G_521_2,0.0
4692,G_521_3,1.0
4693,G_521_4,0.0
4694,G_521_5,0.0
4695,G_521_6,0.0
4696,G_521_7,0.0
4697,G_521_8,0.0
4698,G_522_0,0.0
4699,G_522_1,0.0
4700,G_522_2,0.0
4701,G_522_3,0.0
4702,G_522_4,0.0
4703,G_522_5,0.0
4704,G_522_6,0.0
4705,G_522_7,0.0
4706,G_522_8,0.0
4707,G_523_0,-0.0
4708,G_523_1,-0.0
4709,G_523_2,-0.0
4710,G_523_3,-0.0
4711,G_523_4,-0.0
4712,G_523_5,-0.0
4713,G_523_6,-0.0
4714,G_523_7,-0.0
4715,G_523_8,1.0
4716,G_524_0,-0.0
4717,G_524_1,-0.0
4718,G_524_2,-0.0
4719,G_524_3,-0.0
4720,G_524_4,-0.0
4721,G_524_5,-0.0
4722,G_524_6,-0.0
4723,G_524_7,-0.0
4724,G_524_8,-0.0
4725,G_525_0,-0.0
4726,G_525_1,-0.0
4727,G_525_2,-0.0
4728,G_525_3,-0.0
4729,G_525_4,-0.0
4730,G_525_5,-0.0
4731,G_525_6,-0.0
4732,G_525_7,-0.0
4733,G_525_8,-0.0
4734,G_526_0,-0.0
4735,G_526_1,-0.0
4736,G_526_2,-0.0
4737,G_526_3,-0.0
4738,G_526_4,-0.0
4739,G_526_5,-0.0
4740,G_526_6,-0.0
4741,G_526_7,-0.0
4742,G_526_8,-0.0
4743,G_527_0,-0.0
4744,G_527_1,-0.0
4745,G_527_2,-0.0
4746,G_527_3,-0.0
4747,G_527_4,-0.0
4748,G_527_5,-0.0
4749,G_527_6,-0.0
4750,G_527_7,-0.0
4751,G_527_8,-0.0
4752,G_528_0,-0.0
4753,G_528_1,-0.0
4754,G_528_2,-0.0
4755,G_528_3,-0.0
4756,G_528_4,-0.0
4757,G_528_5,-0.0
4758,G_528_6,-0.0
4759,G_528_7,-0.0
4760,G_528_8,-0.0
4761,G_529_0,-0.0
4762,G_529_1,-0.0
4763,G_529_2,-0.0
4764,G_529_3,-0.0
4765,G_529_4,-0.0
4766,G_529_5,-0.0
4767,G_529_6,-0.0
4768,G_529_7,-0.0
4769,G_529_8,-0.0
4770,G_530_0,-0.0
4771,G_530_1,-0.0
4772,G_530_2,-0.0
4773,G_530_3,-0.0
4774,G_530_4,-0.0
4775,G_530_5,-0.0
4776,G_530_6,-0.0
4777,G_530_7,-0.0
4778,G_530_8,1.0
4779,G_531_0,0.0
4780,G_531_1,0.0
4781,G_531_2,0.0
4782,G_531_3,0.0
4783,G_531_4,0.0
4784,G_531_5,-0.0
4785,G_531_6,0.0
4786,G_531_7,0.0
4787,G_531_8,0.0
4788,G_532_0,0.0
4789,G_532_1,0.0
4790,G_532_2,0.0
4791,G_532_3,0.0
4792,G_532_4,0.0
4793,G_532_5,0.0
4794,G_532_6,0.0
4795,G_532_7,0.0
4796,G_532_8,1.0
4797,G_533_0,-0.0
4798,G_533_1,-0.0
4799,G_533_2,-0.0
4800,G_533_3,-0.0
4801,G_533_4,-0.0
4802,G_533_5,-0.0
4803,G_533_6,-0.0
4804,G_533_7,-0.0
4805,G_533_8,-0.0
4806,G_534_0,0.0
4807,G_534_1,0.0
4808,G_534_2,0.0
4809,G_534_3,1.0
4810,G_534_4,0.0
4811,G_534_5,0.0
4812,G_534_6,0.0
4813,G_534_7,1.0
4814,G_534_8,0.0
4815,G_535_0,-0.0
4816,G_535_1,-0.0
4817,G_535_2,0.0
4818,G_535_3,-0.0
4819,G_535_4,-0.0
4820,G_535_5,-0.0
4821,G_535_6,0.0
4822,G_535_7,1.0
4823,G_535_8,-0.0
4824,G_536_0,-0.0
4825,G_536_1,-0.0
4826,G_536_2,0.0
4827,G_536_3,-0.0
4828,G_536_4,0.0
4829,G_536_5,1.0
4830,G_536_6,0.0
4831,G_536_7,1.0
4832,G_536_8,-0.0
4833,G_537_0,0.0
4834,G_537_1,0.0
4835,G_537_2,0.0
4836,G_537_3,0.0
4837,G_537_4,-0.0
4838,G_537_5,-0.0
4839,G_537_6,0.0
4840,G_537_7,1.0
4841,G_537_8,-0.0
4842,G_538_0,0.0
4843,G_538_1,0.0
4844,G_538_2,0.0
4845,G_538_3,0.0
4846,G_538_4,-0.0
4847,G_538_5,1.0
4848,G_538_6,0.0
4849,G_538_7,1.0
4850,G_538_8,-0.0
4851,G_539_0,0.0
4852,G_539_1,0.0
4853,G_539_2,0.0
4854,G_539_3,-0.0
4855,G_539_4,-0.0
4856,G_539_5,-0.0
4857,G_539_6,-0.0
4858,G_539_7,1.0
4859,G_539_8,0.0
4860,G_540_0,0.0
4861,G_540_1,0.0
4862,G_540_2,0.0
4863,G_540_3,0.0
4864,G_540_4,-0.0
4865,G_540_5,1.0
4866,G_540_6,0.0
4867,G_540_7,1.0
4868,G_540_8,0.0
4869,G_541_0,-0.0
4870,G_541_1,0.0
4871,G_541_2,0.0
4872,G_541_3,-0.0
4873,G_541_4,-0.0
4874,G_541_5,-0.0
4875,G_541_6,0.0
4876,G_541_7,1.0
4877,G_541_8,-0.0
4878,G_542_0,-0.0
4879,G_542_1,0.0
4880,G_542_2,0.0
4881,G_542_3,-0.0
4882,G_542_4,0.0
4883,G_542_5,-0.0
4884,G_542_6,0.0
4885,G_542_7,1.0
4886,G_542_8,1.0
4887,G_543_0,0.0
4888,G_543_1,0.0
4889,G_543_2,0.0
4890,G_543_3,0.0
4891,G_543_4,0.0
4892,G_543_5,0.0
4893,G_543_6,0.0
4894,G_543_7,0.0
4895,G_543_8,1.0
4896,G_544_0,0.0
4897,G_544_1,0.0
4898,G_544_2,0.0
4899,G_544_3,0.0
4900,G_544_4,0.0
4901,G_544_5,0.0
4902,G_544_6,0.0
4903,G_544_7,0.0
4904,G_544_8,0.0
4905,G_545_0,0.0
4906,G_545_1,0.0
4907,G_545_2,0.0
4908,G_545_3,0.0
4909,G_545_4,1.0
4910,G_545_5,0.0
4911,G_545_6,0.0
4912,G_545_7,0.0
4913,G_545_8,0.0
4914,G_546_0,0.0
4915,G_546_1,0.0
4916,G_546_2,0.0
4917,G_546_3,0.0
4918,G_546_4,1.0
4919,G_546_5,1.0
4920,G_546_6,0.0
4921,G_546_7,0.0
4922,G_546_8,0.0
4923,G_547_0,0.0
4924,G_547_1,0.0
4925,G_547_2,0.0
4926,G_547_3,1.0
4927,G_547_4,0.0
4928,G_547_5,0.0
4929,G_547_6,1.0
4930,G_547_7,1.0
4931,G_547_8,0.0
4932,G_548_0,-0.0
4933,G_548_1,-0.0
4934,G_548_2,-0.0
4935,G_548_3,-0.0
4936,G_548_4,-0.0
4937,G_548_5,-0.0
4938,G_548_6,-0.0
4939,G_548_7,-0.0
4940,G_548_8,-0.0
4941,G_549_0,-0.0
4942,G_549_1,-0.0
4943,G_549_2,-0.0
4944,G_549_3,-0.0
4945,G_549_4,-0.0
4946,G_549_5,-0.0
4947,G_549_6,-0.0
4948,G_549_7,-0.0
4949,G_549_8,-0.0
4950,G_550_0,-0.0
4951,G_550_1,-0.0
4952,G_550_2,-0.0
4953,G_550_3,-0.0
4954,G_550_4,-0.0
4955,G_550_5,-0.0
4956,G_550_6,-0.0
4957,G_550_7,-0.0
4958,G_550_8,-0.0
4959,G_551_0,-0.0
4960,G_551_1,-0.0
4961,G_551_2,-0.0
4962,G_551_3,-0.0
4963,G_551_4,-0.0
4964,G_551_5,-0.0
4965,G_551_6,-0.0
4966,G_551_7,-0.0
4967,G_551_8,-0.0
4968,G_552_0,-0.0
4969,G_552_1,-0.0
4970,G_552_2,-0.0
4971,G_552_3,-0.0
4972,G_552_4,-0.0
4973,G_552_5,-0.0
4974,G_552_6,-0.0
4975,G_552_7,-0.0
4976,G_552_8,-0.0
4977,G_553_0,-0.0
4978,G_553_1,-0.0
4979,G_553_2,-0.0
4980,G_553_3,-0.0
4981,G_553_4,-0.0
4982,G_553_5,1.0
4983,G_553_6,-0.0
4984,G_553_7,0.0
4985,G_553_8,-0.0
4986,G_554_0,0.0
4987,G_554_1,0.0
4988,G_554_2,0.0
4989,G_554_3,-0.0
4990,G_554_4,-0.0
4991,G_554_5,-0.0
4992,G_554_6,0.0
4993,G_554_7,0.0
4994,G_554_8,-0.0
4995,G_555_0,0.0
4996,G_555_1,0.0
4997,G_555_2,0.0
4998,G_555_3,1.0
4999,G_555_4,0.0
5000,G_555_5,0.0
5001,G_555_6,0.0
5002,G_555_7,0.0
5003,G_555_8,-0.0
5004,G_556_0,0.0
5005,G_556_1,0.0
5006,G_556_2,0.0
5007,G_556_3,0.0
5008,G_556_4,0.0
5009,G_556_5,0.0
5010,G_556_6,0.0
5011,G_556_7,0.0
5012,G_556_8,0.0
5013,G_557_0,0.0
5014,G_557_1,0.0
5015,G_557_2,0.0
5016,G_557_3,0.0
5017,G_557_4,0.0
5018,G_557_5,0.0
5019,G_557_6,0.0
5020,G_557_7,0.0
5021,G_557_8,1.0
5022,G_558_0,-0.0
5023,G_558_1,-0.0
5024,G_558_2,-0.0
5025,G_558_3,-0.0
5026,G_558_4,-0.0
5027,G_558_5,-0.0
5028,G_558_6,-0.0
5029,G_558_7,0.0
5030,G_558_8,1.0
5031,G_559_0,0.0
5032,G_559_1,0.0
5033,G_559_2,0.0
5034,G_559_3,-0.0
5035,G_559_4,-0.0
5036,G_559_5,-0.0
5037,G_559_6,0.0
5038,G_559_7,0.0
5039,G_559_8,0.0
5040,G_560_0,0.0
5041,G_560_1,0.0
5042,G_560_2,0.0
5043,G_560_3,-0.0
5044,G_560_4,-0.0
5045,G_560_5,-0.0
5046,G_560_6,0.0
5047,G_560_7,0.0
5048,G_560_8,1.0
5049,G_561_0,-0.0
5050,G_561_1,-0.0
5051,G_561_2,-0.0
5052,G_561_3,-0.0
5053,G_561_4,-0.0
5054,G_561_5,-0.0
5055,G_561_6,-0.0
5056,G_561_7,-0.0
5057,G_561_8,-0.0
5058,G_562_0,0.0
5059,G_562_1,0.0
5060,G_562_2,0.0
5061,G_562_3,0.0
5062,G_562_4,0.0
5063,G_562_5,0.0
5064,G_562_6,0.0
5065,G_562_7,0.0
5066,G_562_8,4.0
5067,G_563_0,-0.0
5068,G_563_1,-0.0
5069,G_563_2,0.0
5070,G_563_3,0.0
5071,G_563_4,-0.0
5072,G_563_5,-0.0
5073,G_563_6,-0.0
5074,G_563_7,-0.0
5075,G_563_8,3.0
5076,G_564_0,-0.0
5077,G_564_1,-0.0
5078,G_564_2,0.0
5079,G_564_3,0.0
5080,G_564_4,-0.0
5081,G_564_5,0.0
5082,G_564_6,-0.0
5083,G_564_7,-0.0
5084,G_564_8,4.0
5085,G_565_0,0.0
5086,G_565_1,0.0
5087,G_565_2,0.0
5088,G_565_3,-0.0
5089,G_565_4,-0.0
5090,G_565_5,-0.0
5091,G_565_6,0.0
5092,G_565_7,0.0
5093,G_565_8,3.0
5094,G_566_0,0.0
5095,G_566_1,0.0
5096,G_566_2,0.0
5097,G_566_3,0.0
5098,G_566_4,0.0
5099,G_566_5,1.0
5100,G_566_6,0.0
5101,G_566_7,0.0
5102,G_566_8,3.0
5103,G_567_0,0.0
5104,G_567_1,0.0
5105,G_567_2,0.0
5106,G_567_3,0.0
5107,G_567_4,0.0
5108,G_567_5,0.0
5109,G_567_6,0.0
5110,G_567_7,0.0
5111,G_567_8,3.0
5112,G_568_0,0.0
5113,G_568_1,0.0
5114,G_568_2,0.0
5115,G_568_3,0.0
5116,G_568_4,0.0
5117,G_568_5,0.0
5118,G_568_6,0.0
5119,G_568_7,0.0
5120,G_568_8,2.0
5121,G_569_0,0.0
5122,G_569_1,0.0
5123,G_569_2,0.0
5124,G_569_3,0.0
5125,G_569_4,0.0
5126,G_569_5,0.0
5127,G_569_6,0.0
5128,G_569_7,0.0
5129,G_569_8,1.0
5130,G_570_0,0.0
5131,G_570_1,0.0
5132,G_570_2,0.0
5133,G_570_3,-0.0
5134,G_570_4,0.0
5135,G_570_5,-0.0
5136,G_570_6,0.0
5137,G_570_7,-0.0
5138,G_570_8,0.0
5139,G_571_0,0.0
5140,G_571_1,0.0
5141,G_571_2,0.0
5142,G_571_3,-0.0
5143,G_571_4,0.0
5144,G_571_5,1.0
5145,G_571_6,0.0
5146,G_571_7,-0.0
5147,G_571_8,0.0
5148,G_572_0,0.0
5149,G_572_1,0.0
5150,G_572_2,-0.0
5151,G_572_3,-0.0
5152,G_572_4,-0.0
5153,G_572_5,-0.0
5154,G_572_6,-0.0
5155,G_572_7,0.0
5156,G_572_8,-0.0
5157,G_573_0,0.0
5158,G_573_1,0.0
5159,G_573_2,0.0
5160,G_573_3,-0.0
5161,G_573_4,0.0
5162,G_573_5,1.0
5163,G_573_6,-0.0
5164,G_573_7,0.0
5165,G_573_8,0.0
5166,G_574_0,0.0
5167,G_574_1,0.0
5168,G_574_2,0.0
5169,G_574_3,-0.0
5170,G_574_4,-0.0
5171,G_574_5,-0.0
5172,G_574_6,-0.0
5173,G_574_7,-0.0
5174,G_574_8,-0.0
5175,G_575_0,0.0
5176,G_575_1,0.0
5177,G_575_2,0.0
5178,G_575_3,0.0
5179,G_575_4,-0.0
5180,G_575_5,1.0
5181,G_575_6,0.0
5182,G_575_7,-0.0
5183,G_575_8,0.0
5184,G_576_0,0.0
5185,G_576_1,0.0
5186,G_576_2,0.0
5187,G_576_3,-0.0
5188,G_576_4,0.0
5189,G_576_5,0.0
5190,G_576_6,0.0
5191,G_576_7,-0.0
5192,G_576_8,0.0
5193,G_577_0,0.0
5194,G_577_1,0.0
5195,G_577_2,0.0
5196,G_577_3,-0.0
5197,G_577_4,0.0
5198,G_577_5,0.0
5199,G_577_6,0.0
5200,G_577_7,0.0
5201,G_577_8,1.0
5202,G_578_0,-0.0
5203,G_578_1,-0.0
5204,G_578_2,0.0
5205,G_578_3,0.0
5206,G_578_4,-0.0
5207,G_578_5,-0.0
5208,G_578_6,0.0
5209,G_578_7,0.0
5210,G_578_8,-0.0
5211,G_579_0,-0.0
5212,G_579_1,-0.0
5213,G_579_2,0.0
5214,G_579_3,0.0
5215,G_579_4,-0.0
5216,G_579_5,1.0
5217,G_579_6,0.0
5218,G_579_7,0.0
5219,G_579_8,-0.0
5220,G_580_0,0.0
5221,G_580_1,0.0
5222,G_580_2,0.0
5223,G_580_3,0.0
5224,G_580_4,0.0
5225,G_580_5,2.0
5226,G_580_6,0.0
5227,G_580_7,0.0
5228,G_580_8,0.0
5229,G_581_0,0.0
5230,G_581_1,0.0
5231,G_581_2,0.0
5232,G_581_3,0.0
5233,G_581_4,0.0
5234,G_581_5,1.0
5235,G_581_6,0.0
5236,G_581_7,0.0
5237,G_581_8,0.0
5238,G_582_0,0.0
5239,G_582_1,0.0
5240,G_582_2,0.0
5241,G_582_3,0.0
5242,G_582_4,0.0
5243,G_582_5,0.0
5244,G_582_6,0.0
5245,G_582_7,0.0
5246,G_582_8,0.0
5247,G_583_0,0.0
5248,G_583_1,0.0
5249,G_583_2,0.0
5250,G_583_3,0.0
5251,G_583_4,0.0
5252,G_583_5,0.0
5253,G_583_6,0.0
5254,G_583_7,0.0
5255,G_583_8,1.0
5256,G_584_0,0.0
5257,G_584_1,0.0
5258,G_584_2,0.0
5259,G_584_3,0.0
5260,G_584_4,0.0
5261,G_584_5,1.0
5262,G_584_6,0.0
5263,G_584_7,0.0
5264,G_584_8,1.0
5265,G_585_0,0.0
5266,G_585_1,0.0
5267,G_585_2,0.0
5268,G_585_3,0.0
5269,G_585_4,0.0
5270,G_585_5,1.0
5271,G_585_6,0.0
5272,G_585_7,0.0
5273,G_585_8,2.0
5274,G_586_0,0.0
5275,G_586_1,0.0
5276,G_586_2,0.0
5277,G_586_3,0.0
5278,G_586_4,0.0
5279,G_586_5,2.0
5280,G_586_6,0.0
5281,G_586_7,0.0
5282,G_586_8,2.0
5283,G_587_0,0.0
5284,G_587_1,0.0
5285,G_587_2,0.0
5286,G_587_3,0.0
5287,G_587_4,0.0
5288,G_587_5,0.0
5289,G_587_6,0.0
5290,G_587_7,0.0
5291,G_587_8,5.0
5292,G_588_0,-0.0
5293,G_588_1,-0.0
5294,G_588_2,-0.0
5295,G_588_3,-0.0
5296,G_588_4,-0.0
5297,G_588_5,-0.0
5298,G_588_6,0.0
5299,G_588_7,0.0
5300,G_588_8,-0.0
5301,G_589_0,-0.0
5302,G_589_1,-0.0
5303,G_589_2,-0.0
5304,G_589_3,-0.0
5305,G_589_4,0.0
5306,G_589_5,1.0
5307,G_589_6,0.0
5308,G_589_7,0.0
5309,G_589_8,-0.0
5310,G_590_0,0.0
5311,G_590_1,0.0
5312,G_590_2,0.0
5313,G_590_3,0.0
5314,G_590_4,0.0
5315,G_590_5,1.0
5316,G_590_6,0.0
5317,G_590_7,0.0
5318,G_590_8,1.0
5319,G_591_0,0.0
5320,G_591_1,0.0
5321,G_591_2,0.0
5322,G_591_3,0.0
5323,G_591_4,0.0
5324,G_591_5,0.0
5325,G_591_6,0.0
5326,G_591_7,0.0
5327,G_591_8,1.0
5328,G_592_0,0.0
5329,G_592_1,0.0
5330,G_592_2,0.0
5331,G_592_3,0.0
5332,G_592_4,0.0
5333,G_592_5,1.0
5334,G_592_6,0.0
5335,G_592_7,0.0
5336,G_592_8,1.0
5337,G_593_0,0.0
5338,G_593_1,0.0
5339,G_593_2,0.0
5340,G_593_3,0.0
5341,G_593_4,0.0
5342,G_593_5,0.0
5343,G_593_6,0.0
5344,G_593_7,0.0
5345,G_593_8,1.0
5346,G_594_0,0.0
5347,G_594_1,0.0
5348,G_594_2,0.0
5349,G_594_3,0.0
5350,G_594_4,-0.0
5351,G_594_5,-0.0
5352,G_594_6,-0.0
5353,G_594_7,-0.0
5354,G_594_8,0.0
5355,G_595_0,0.0
5356,G_595_1,0.0
5357,G_595_2,0.0
5358,G_595_3,0.0
5359,G_595_4,-0.0
5360,G_595_5,-0.0
5361,G_595_6,-0.0
5362,G_595_7,-0.0
5363,G_595_8,1.0
5364,G_596_0,0.0
5365,G_596_1,0.0
5366,G_596_2,0.0
5367,G_596_3,-0.0
5368,G_596_4,0.0
5369,G_596_5,0.0
5370,G_596_6,0.0
5371,G_596_7,0.0
5372,G_596_8,-0.0
5373,G_597_0,0.0
5374,G_597_1,0.0
5375,G_597_2,0.0
5376,G_597_3,-0.0
5377,G_597_4,0.0
5378,G_597_5,1.0
5379,G_597_6,0.0
5380,G_597_7,0.0
5381,G_597_8,0.0
5382,G_598_0,-0.0
5383,G_598_1,-0.0
5384,G_598_2,-0.0
5385,G_598_3,-0.0
5386,G_598_4,-0.0
5387,G_598_5,-0.0
5388,G_598_6,-0.0
5389,G_598_7,-0.0
5390,G_598_8,-0.0
5391,G_599_0,-0.0
5392,G_599_1,-0.0
5393,G_599_2,-0.0
5394,G_599_3,-0.0
5395,G_599_4,-0.0
5396,G_599_5,1.0
5397,G_599_6,-0.0
5398,G_599_7,-0.0
5399,G_599_8,0.0
5400,G_600_0,0.0
5401,G_600_1,0.0
5402,G_600_2,0.0
5403,G_600_3,-0.0
5404,G_600_4,0.0
5405,G_600_5,0.0
5406,G_600_6,0.0
5407,G_600_7,0.0
5408,G_600_8,0.0
5409,G_601_0,0.0
5410,G_601_1,0.0
5411,G_601_2,0.0
5412,G_601_3,0.0
5413,G_601_4,0.0
5414,G_601_5,1.0
5415,G_601_6,0.0
5416,G_601_7,0.0
5417,G_601_8,0.0
5418,G_602_0,0.0
5419,G_602_1,0.0
5420,G_602_2,0.0
5421,G_602_3,1.0
5422,G_602_4,0.0
5423,G_602_5,0.0
5424,G_602_6,0.0
5425,G_602_7,0.0
5426,G_602_8,0.0
5427,G_603_0,-0.0
5428,G_603_1,-0.0
5429,G_603_2,-0.0
5430,G_603_3,-0.0
5431,G_603_4,-0.0
5432,G_603_5,-0.0
5433,G_603_6,-0.0
5434,G_603_7,-0.0
5435,G_603_8,-0.0
5436,G_604_0,-0.0
5437,G_604_1,-0.0
5438,G_604_2,-0.0
5439,G_604_3,-0.0
5440,G_604_4,0.0
5441,G_604_5,1.0
5442,G_604_6,-0.0
5443,G_604_7,-0.0
5444,G_604_8,-0.0
5445,G_605_0,0.0
5446,G_605_1,0.0
5447,G_605_2,0.0
5448,G_605_3,0.0
5449,G_605_4,0.0
5450,G_605_5,0.0
5451,G_605_6,0.0
5452,G_605_7,0.0
5453,G_605_8,0.0
5454,G_606_0,0.0
5455,G_606_1,0.0
5456,G_606_2,0.0
5457,G_606_3,0.0
5458,G_606_4,0.0
5459,G_606_5,1.0
5460,G_606_6,0.0
5461,G_606_7,0.0
5462,G_606_8,0.0
5463,G_607_0,-0.0
5464,G_607_1,-0.0
5465,G_607_2,-0.0
5466,G_607_3,-0.0
5467,G_607_4,-0.0
5468,G_607_5,-0.0
5469,G_607_6,-0.0
5470,G_607_7,-0.0
5471,G_607_8,-0.0
5472,G_608_0,0.0
5473,G_608_1,0.0
5474,G_608_2,0.0
5475,G_608_3,0.0
5476,G_608_4,0.0
5477,G_608_5,1.0
5478,G_608_6,0.0
5479,G_608_7,0.0
5480,G_608_8,0.0
5481,G_609_0,-0.0
5482,G_609_1,-0.0
5483,G_609_2,-0.0
5484,G_609_3,-0.0
5485,G_609_4,0.0
5486,G_609_5,-0.0
5487,G_609_6,-0.0
5488,G_609_7,-0.0
5489,G_609_8,-0.0
5490,G_610_0,-0.0
5491,G_610_1,-0.0
5492,G_610_2,-0.0
5493,G_610_3,-0.0
5494,G_610_4,0.0
5495,G_610_5,1.0
5496,G_610_6,-0.0
5497,G_610_7,-0.0
5498,G_610_8,-0.0
5499,G_611_0,0.0
5500,G_611_1,0.0
5501,G_611_2,0.0
5502,G_611_3,0.0
5503,G_611_4,0.0
5504,G_611_5,1.0
5505,G_611_6,0.0
5506,G_611_7,0.0
5507,G_611_8,1.0
5508,G_612_0,0.0
5509,G_612_1,0.0
5510,G_612_2,0.0
5511,G_612_3,0.0
5512,G_612_4,0.0
5513,G_612_5,0.0
5514,G_612_6,0.0
5515,G_612_7,0.0
5516,G_612_8,1.0
5517,G_613_0,0.0
5518,G_613_1,0.0
5519,G_613_2,0.0
5520,G_613_3,-0.0
5521,G_613_4,-0.0
5522,G_613_5,-0.0
5523,G_613_6,0.0
5524,G_613_7,0.0
5525,G_613_8,-0.0
5526,G_614_0,0.0
5527,G_614_1,0.0
5528,G_614_2,0.0
5529,G_614_3,-0.0
5530,G_614_4,-0.0
5531,G_614_5,-0.0
5532,G_614_6,0.0
5533,G_614_7,0.0
5534,G_614_8,1.0
5535,G_615_0,0.0
5536,G_615_1,0.0
5537,G_615_2,0.0
5538,G_615_3,0.0
5539,G_615_4,0.0
5540,G_615_5,1.0
5541,G_615_6,0.0
5542,G_615_7,0.0
5543,G_615_8,1.0
5544,G_616_0,0.0
5545,G_616_1,0.0
5546,G_616_2,0.0
5547,G_616_3,0.0
5548,G_616_4,0.0
5549,G_616_5,1.0
5550,G_616_6,0.0
5551,G_616_7,0.0
5552,G_616_8,0.0
5553,G_617_0,0.0
5554,G_617_1,0.0
5555,G_617_2,0.0
5556,G_617_3,0.0
5557,G_617_4,0.0
5558,G_617_5,0.0
5559,G_617_6,0.0
5560,G_617_7,0.0
5561,G_617_8,0.0
5562,G_618_0,0.0
5563,G_618_1,0.0
5564,G_618_2,0.0
5565,G_618_3,0.0
5566,G_618_4,0.0
5567,G_618_5,1.0
5568,G_618_6,0.0
5569,G_618_7,0.0
5570,G_618_8,0.0
5571,G_619_0,0.0
5572,G_619_1,0.0
5573,G_619_2,0.0
5574,G_619_3,0.0
5575,G_619_4,0.0
5576,G_619_5,1.0
5577,G_619_6,0.0
5578,G_619_7,0.0
5579,G_619_8,1.0
5580,G_620_0,-0.0
5581,G_620_1,-0.0
5582,G_620_2,-0.0
5583,G_620_3,-0.0
5584,G_620_4,-0.0
5585,G_620_5,-0.0
5586,G_620_6,-0.0
5587,G_620_7,-0.0
5588,G_620_8,-0.0
5589,G_621_0,-0.0
5590,G_621_1,-0.0
5591,G_621_2,-0.0
5592,G_621_3,1.0
5593,G_621_4,-0.0
5594,G_621_5,-0.0
5595,G_621_6,-0.0
5596,G_621_7,-0.0
5597,G_621_8,-0.0
5598,G_622_0,0.0
5599,G_622_1,0.0
5600,G_622_2,0.0
5601,G_622_3,0.0
5602,G_622_4,0.0
5603,G_622_5,0.0
5604,G_622_6,0.0
5605,G_622_7,0.0
5606,G_622_8,0.0
5607,G_623_0,0.0
5608,G_623_1,0.0
5609,G_623_2,0.0
5610,G_623_3,0.0
5611,G_623_4,0.0
5612,G_623_5,0.0
5613,G_623_6,0.0
5614,G_623_7,0.0
5615,G_623_8,1.0
5616,G_624_0,0.0
5617,G_624_1,0.0
5618,G_624_2,0.0
5619,G_624_3,0.0
5620,G_624_4,0.0
5621,G_624_5,0.0
5622,G_624_6,0.0
5623,G_624_7,-0.0
5624,G_624_8,0.0
